lat_map,lon_map,time,id,date_x,time_s,address_map,incident_id,type,department,clean-type,match,population_exposed,households_exposed,total_blocks,date_y
32.6298124,-117.0019038,9:23am,4897422b30dc8cb08c38165b583c4faa,2023-05-02,9:23am,Telegraph Canyon Rd/ Buena Vista Wy,CVL036751,Mental health evaluation ,cvpd,mental health evaluation,36751,5725.0,1891.0,10.0,2023-05-02
32.6358203,-117.0822897,2:26pm,6c8da8e9b09e4659a1b32b2b832e5040,2023-05-02,2:26pm,500 Vance St,CVL036850,Unknown problem ,cvpd,unknown problem,36850,2511.0,955.0,9.0,2023-05-02
32.61828519,-116.96933805,6:37pm,bfef18e97a753ad4b835b3c78ec4e71d,2023-05-03,6:37pm,1710 Millenia Ave,,,cvpd,,,1182.0,333.0,10.0,2023-05-04
32.7150038,-117.157851,2:03pm,73c0e677cccaf569d3013c46430ab9b5,2023-05-03,2:03pm,700 E St,CVL037170,Welfare Check ,cvpd,welfare check,37170,5010.0,1951.0,16.0,2023-05-03
32.6132236,-116.9592525,3:51pm,2ed8de790aa9804a605e1df15ddcd0ee,2023-05-03,3:51pm,Hunte Pkwy/ Eastlake Pkwy,CVL037199,Traffic disturbance ,cvpd,traffic disturbance,37199,6225.0,2303.0,37.0,2023-05-03
32.6080387,-117.0668969,9:12am,a08108fcf1f701183711bb4ebf8f302f,2023-05-03,9:12am,1261 Third Ave,CVL037079,Disturbance-Traffic,cvpd,disturbance-traffic,37079,4402.0,1561.0,7.0,2023-05-03
32.6427128,-117.0768569,11:17am,9f4426198876b68024d13cc31b7734cb,2023-05-03,11:17am,287 Twin Oaks Ave,CVL037116,Unknown Problem,cvpd,unknown problem,37116,5678.0,2132.0,24.0,2023-05-03
32.6367171,-117.0962118,4:32pm,7206b90acc3083c3eabb6ea3a5d360b4,2023-05-04,4:32pm,700 F St,CVL037477,Welfare Check ,cvpd,welfare check,37477,4006.0,1773.0,5.0,2023-05-04
32.7179256,-117.1628713,6:11pm,f4d73d478cbccac95ff837a8c7c96e25,2023-05-04,6:11pm,1200 Third Ave,CVL037480,Subject causing a disturbance ,cvpd,subject causing a disturbance,37480,4928.0,1821.0,6.0,2023-05-05
32.6274606,-117.0744953,6:03pm,e8638b437d1172dec7fdbff9a1d5dbf5,2023-05-04,6:03pm,700 Third Ave,CVL037489,Death ,cvpd,death,37489,3088.0,1449.0,11.0,2023-05-05
32.6244259,-117.0733023,5:19pm,68ba7d0cd44d4d314963d17f1728185e,2023-05-04,5:19pm,00 Third Ave,CVL037495,Citizen flag ,cvpd,citizen flag,37495,1321.0,488.0,4.0,2023-05-05
32.6309046,-117.0622654,4:12pm,04f4b8149924b714b2ac3980bdfab045,2023-05-04,4:12pm,700 Hilltop Dr ,CVL037475,Unknown problem ,cvpd,unknown problem,37475,2632.0,902.0,12.0,2023-05-04
32.6153407,-116.9552495,3:10pm,284c797a4fe0c048872aca0abc1b1b9d,2023-05-04,3:10pm,1900 Discovery Falls Dr,CVL037458,Missing Child ,cvpd,missing child,37458,937.0,443.0,9.0,2023-05-04
32.7312301,-117.1612137,12:57pm,431f76bf80e31d67047ed29936ed96bd,2023-05-04,12:57pm,00 N Fourth Ave,CVL037428,Subject causing a disturbance ,cvpd,subject causing a disturbance,37428,3372.0,1330.0,10.0,2023-05-04
32.6212583,-116.9860531,12:47pm,896ff624a14d3c74c1d4a217e6722147,2023-05-04,12:47pm,1600 Santa Venetia St,CVL037427,Domestic Violence ,cvpd,domestic violence,37427,3817.0,1191.0,18.0,2023-05-04
32.615039,-117.0904258,11:58am,07f7dafa614e708886bfca8ce151cc2f,2023-05-04,11:58am,900 Industrial Blvd,CVL037395,Subject causing a disturbance ,cvpd,subject causing a disturbance,37395,4672.0,1641.0,10.0,2023-05-04
32.6664544,-116.9442538,10:43am,39a89391d4ca97752fc1157d25869142,2023-05-04,10:43am,2900 Babbling Brook Rd,CVL037400,Welfare Check ,cvpd,welfare check,37400,9941.0,3077.0,34.0,2023-05-04
32.7166639,-117.1610972,10:27am,de27de35f4288f63194408d449a82c26,2023-05-04,10:27am,1000 Fourth Ave,CVL037388,Check the area ,cvpd,check the area,37388,3628.0,1290.0,5.0,2023-05-04
32.6373346,-117.0920664,2:49pm,414e777445a383eb1972f6cc0b64b229,2023-05-04,2:49pm,Broadway / F St,CVL037452, Traffic Collision ,cvpd,traffic collision,37452,2804.0,1114.0,8.0,2023-05-04
32.60443,-117.088395,5:37pm,68177f11d11714d24fdf46a9e122a4fd,2023-05-05,5:37pm,800 Palomar St.,CVL37794,Unknown Problem,cvpd,unknown problem,37794,6531.0,2187.0,9.0,2023-05-06
32.6127818,-117.0431354,6:31pm,62d4aca66832ba287e71915039cc45e3,2023-05-05,6:31pm,300 E. Palomar St.,CVL37809,Suspicious Subjects,cvpd,suspicious subjects,37809,4482.0,1385.0,15.0,2023-05-06
32.6456072,-117.0782097,7:57pm,dd69f5222dd9e436bdf78c41812e2baa,2023-05-05,7:57pm,200 Twin Oaks Ave.,CVL37836,Unknown Problem,cvpd,unknown problem,37836,1125.0,454.0,11.0,2023-05-06
32.6514354,-117.0898889,10:48am,d8f0f1f90b68372f611af162f9dcd7b6,2023-05-05,10:48am,40 N. Fourth Ave.,CVL37660,Robbery,cvpd,robbery,37660,2943.0,1165.0,14.0,2023-05-05
32.6378566,-117.092163,10:35pm,9ad2ba8c9df147a537187fa0dd0c7267,2023-05-05,10:35pm,300 Broadway,CVL37866,Suspicious Circumstances,cvpd,suspicious circumstances,37866,2205.0,934.0,4.0,2023-05-06
32.61740593,-117.07166738,2:55pm,9de7fd7b648d1293449c2bc306920da6,2023-05-05,2:55pm,1000 Jefferson St.,CVL37745,Unknown Problem,cvpd,unknown problem,37745,6589.0,2191.0,13.0,2023-05-05
32.6210576,-117.0987526,8:29pm,69c68ff6c192fc404b3f559c2bb05251,2023-05-05,8:29pm,900 Marina Wy.,CVL37839,Fire,cvpd,fire,37839,5127.0,1854.0,23.0,2023-05-06
32.6461917,-117.0026026,2:13pm,22e449d65255907180161c651d7fab15,2023-05-05,2:13pm,720 Otay Lakes Rd.,CVL37729,Suspicious Person,cvpd,suspicious person,37729,9863.0,3203.0,35.0,2023-05-05
32.6273654,-117.0745296,9:16am,242904b41fd0c37612e04cfbffe8ed9a,2023-05-05,9:16am,300 E. J St.,CVL37597,Suspicious Person ,cvpd,suspicious person,37597,5234.0,1811.0,14.0,2023-05-05
32.6274606,-117.0744953,11:30am,950c13a522cef597bb168664878f756d,2023-05-05,11:30am,700 Third Ave.,CVL37678,Vicious Dogs,cvpd,vicious dogs,37678,2568.0,886.0,5.0,2023-05-05
32.6178394,-117.091341,11:04am,a1eb33d32c70babd3196075cdc49f20f,2023-05-05,11:04am,I-5/ E St.,CVL37667,Collision,cvpd,collision,37667,3771.0,1466.0,17.0,2023-05-05
32.61943,-117.0759166,10:35am,0c1c116ad8f288e388295407c2f81c65,2023-05-05,10:35am,400 L St.,CVL37658,Hit and Run,cvpd,hit and run,37658,1387.0,473.0,4.0,2023-05-05
32.6222941,-117.0537263,9:42am,8a037d7939838b5dfd89a056d75cc1d2,2023-05-05,9:42am,1000 Helix Ave.,CVL37637,Fire,cvpd,fire,37637,4220.0,1467.0,9.0,2023-05-05
32.7159732,-117.151728,9:01am,959bb0e3998b34764502f00b8028bc0e,2023-05-05,9:01am,1400 Broadway,CVL37620,Unknown Problem,cvpd,unknown problem,37620,8780.0,3236.0,13.0,2023-05-05
32.6173136,-117.0203315,11:57am,d0bd34614ffd161ab1773e3312cea985,2023-05-05,11:57am,825 E. Palomar St.,CVL37689,Domestic Violence,cvpd,domestic violence,37689,2089.0,703.0,2.0,2023-05-05
32.630947,-117.089447,6:31pm,95c4daac8ab85176de5955fb0e31522c,2023-05-06,6:31pm,Broadway/ H St.,CVL38125,Weapon Threat,cvpd,weapon threat,38125,2121.0,830.0,9.0,2023-05-07
32.5955433,-117.0657489,7:33pm,43163a6c3932ca3050c3217929066548,2023-05-06,7:33pm,317 Zenith St.,CVL38143,Fight,cvpd,fight,38143,9398.0,3255.0,21.0,2023-05-07
32.6220554,-117.0405308,8:28pm,a4d94ea1c459b91cf042fc4be391f968,2023-05-06,8:28pm,I-805/ Bonita Rd.,CVL38151,Fire,cvpd,fire,38151,5011.0,1917.0,26.0,2023-05-07
32.6220554,-117.0405308,9:42pm,ec9aa59342c50efe2a26ed9e3e81d194,2023-05-06,9:42pm,I-805/ Main St.,CVL38156,Pursuit/ Stolen Vehicle,cvpd,pursuit/ stolen vehicle,38156,12202.0,3882.0,35.0,2023-05-07
32.6424646,-117.0894542,9:14pm,d0e3c88108718122701741ed8d3de379,2023-05-06,9:14pm,500 E St.,CVL38162,Welfare Check,cvpd,welfare check,38162,979.0,405.0,7.0,2023-05-07
32.6090072,-117.060652,11:23pm,20bfc595e89e1bf72cc0480ccef1eecb,2023-05-06,11:23pm,171 Palomar St.,CVL38182,Suspicious Person,cvpd,suspicious person,38182,5203.0,1785.0,9.0,2023-05-07
32.6443428,-117.0814538,6:07pm,832f760019be755ff246f5a369f1b533,2023-05-06,6:07pm,300 E St.,CVL38123,Subject Causing Disturbance,cvpd,subject causing disturbance,38123,742.0,299.0,6.0,2023-05-07
32.6220554,-117.0405308,8:49pm,0f9ab51aadc6cd2747e8dd20e1a3ad98,2023-05-06,8:49pm,I-805/ Bonita Rd.,CVL38151,Fire,cvpd,fire,38151,4395.0,1774.0,28.0,2023-05-07
32.6464949,-117.0878503,4:50pm,68aa6f85cc8b8fb07a7a651eb10270a6,2023-05-06,4:50pm,100 Guava Ave.,CVL38102,Suspicious Vehicle,cvpd,suspicious vehicle,38102,3278.0,1244.0,11.0,2023-05-06
32.6031175,-117.0788158,8:48pm,05b16589bbbd19830d258869ef3fc125,2023-05-06,8:48pm,600 Palomar St.,CVL38157,Robbery,cvpd,robbery,38157,5309.0,1798.0,9.0,2023-05-07
32.6407136,-116.9980644,4:18pm,3b63cbca2d484f65e45ff55b0344f7aa,2023-05-06,4:18pm,900 Otay Lakes Rd.,CVL38092,Unknown Problem,cvpd,unknown problem,38092,6789.0,2122.0,15.0,2023-05-06
32.6058317,-117.0473923,3:16pm,2f51eaedf98d66cdde37402edb255881,2023-05-06,3:16pm,100 E. Rienstra St.,CVL38075,Unknown Problem,cvpd,unknown problem,38075,7225.0,2323.0,22.0,2023-05-06
32.6285364,-117.1045304,3:02pm,369b9182ccbd35523d8876665969a2d0,2023-05-06,3:02pm,900 Bayside Pkwy.,CVL38071,Welfare Check,cvpd,welfare check,38071,5889.0,2039.0,23.0,2023-05-06
32.6501786,-117.0879108,1:05pm,870c50c1ee7a7656718b6bf64628f4de,2023-05-06,1:05pm,20 Fourth Ave.,CVL38052,Missing Child ,cvpd,missing child,38052,,,,
32.628904,-117.096581,4:38pm,d2d733433901bae7cda62124207b064d,2023-05-06,4:38pm,800 E. H St.,CVL38098,Traffic Hazard,cvpd,traffic hazard,38098,3447.0,1144.0,5.0,2023-05-06
32.6288241,-117.0921467,12:59pm,f7332a9daffc163525068fa6291df501,2023-05-06,12:59pm,00 Oaklawn Ave.,CVL38050,Unknown Problem,cvpd,unknown problem,38050,5598.0,2152.0,25.0,2023-05-06
32.6193295,-117.0484917,10:44am,dfab69451f0aed74a7f99a7a6f29b41b,2023-05-06,10:44am,1100 Myra Ave.,CVL38019,Missing Person At-Risk,cvpd,missing person at-risk,38019,6818.0,2037.0,33.0,2023-05-06
32.6482819,-116.9654978,8:55am,8777cb8ca291810f09e8a2d2bd75cdb0,2023-05-06,8:55am,Otay Lakes Rd./ Eastlake Pkwy.,CVL38000,Traffic Hazard,cvpd,traffic hazard,38000,3763.0,1194.0,11.0,2023-05-06
32.6399588010982,-117.082685419475,8:29am,f217fdab521d9684c7869ac24d09d2e0,2023-05-06,8:29am,315 4th Ave,,,cvpd,,,306.0,130.0,1.0,2023-05-06
32.615039,-117.0904258,8:04pm,b1b215235d32448562f07719e4dbf69f,2023-05-07,8:04pm,900 Industrial Blvd,CVL038294,Disturbance,cvpd,disturbance,38294,5404.0,1837.0,20.0,2023-05-08
32.6405321,-117.0522308,6:30pm,64d7688e1c3a6ea45ce67e49cb847163,2023-05-07,6:30pm,300 E. H St.,CVL38381,Unknown Problem,cvpd,unknown problem,38381,3854.0,1424.0,26.0,2023-05-08
32.6171389,-117.0704775,6:23pm,2dc65d0f8608f6493ccb3a91c12a9c81,2023-05-07,6:23pm,Third Ave./ Moss St.,CVL38376,Suspicious Vehicle,cvpd,suspicious vehicle,38376,861.0,326.0,1.0,2023-05-08
32.7168986,-117.1599789,4:49pm,dcbae165f10ec0ef9a1f0af5de45ea76,2023-05-07,4:49pm,Fifth Ave./ C St.,CVL38357,Unknown Problem,cvpd,unknown problem,38357,2442.0,954.0,13.0,2023-05-07
32.6318396,-116.9676616,4:21pm,82fe638ef0f8bcea4a64aa612a3967a3,2023-05-07,4:21pm,1300 Eastlake Pkwy.,CVL38356,Reckless Driver,cvpd,reckless driver,38356,3206.0,984.0,7.0,2023-05-07
32.6378566,-117.092163,1:53pm,1e8ae2adfae1331576c62ccbf29c7a93,2023-05-07,1:53pm,300 Broadway,CVL38316,Traffic Hazard,cvpd,traffic hazard,38316,4079.0,1792.0,6.0,2023-05-07
32.6313733,-117.0899579,1:01pm,6db00b3213846fbae7fefb2515dcbf12,2023-05-07,1:01pm,486 Broadway,CVL38306,Subject Causing Disturbance,cvpd,subject causing disturbance,38306,5562.0,1980.0,17.0,2023-05-07
32.6156878,-117.0696736,11:42am,b8703252997173e5c6a6367eb0d1b265,2023-05-07,11:42am,1049 Third Ave.,CVL38286,Unknown Problem,cvpd,unknown problem,38286,3175.0,1164.0,3.0,2023-05-07
32.6160472,-117.0840511,11:17am,8092b88fc67c41e1638931f7d658ee09,2023-05-07,11:17am,946 Broadway,CVL38281,Domestic Violence,cvpd,domestic violence,38281,4596.0,1682.0,6.0,2023-05-07
32.6031576,-117.0851599,2:22pm,bade146b65857a666b3ac900d24f59d5,2023-05-07,2:22pm,1265 Industrial Blvd.,CVL38328,Unknown Problem,cvpd,unknown problem,38328,7526.0,2507.0,10.0,2023-05-07
32.6000313,-117.0515022,4:26pm,3fc347c020b533f4904b99936d394120,2023-05-08,4:26pm,Orange Ave/ Hilltop Dr,CVL038669,Person Down ,cvpd,person down,38669,7664.0,2641.0,18.0,2023-05-08
32.7312301,-117.1612137,6:25pm,06c060a39b4a60831282a523ac773ee0,2023-05-08,6:25pm,Fourth Ave/ C St,CVL038694,Suspicious person ,cvpd,suspicious person,38694,2466.0,974.0,10.0,2023-05-09
32.641424,-116.9834689,6:12pm,3234c001caf05b3b06701bfdaf7cc857,2023-05-08,6:12pm,Otay Lakes Rd/ Rutgers Ave,CVL038691,Traffic Hazard ,cvpd,traffic hazard,38691,5615.0,1793.0,26.0,2023-05-09
32.6174644,-116.9839881,5:02pm,f54a895da6d89d64452a13849c8a31f4,2023-05-08,5:02pm,LA Media Rd/ Birch Rd,CVL038673,Reckless Driver ,cvpd,reckless driver,38673,1076.0,280.0,9.0,2023-05-09
32.6044505,-117.0609605,5:01pm,a505aafcd19d226ab5478545549983e9,2023-05-08,5:01pm,1400 Second Ave,CVL038654,Suspicious person ,cvpd,suspicious person,38654,6651.0,2479.0,12.0,2023-05-09
32.6359665,-117.0206852,6:34pm,b1c03320209126a2f9b5565384c69c8f,2023-05-08,6:34pm,E H St / Tierra Del Rey,CVL038695,Hit and run ,cvpd,hit and run,38695,5551.0,1900.0,12.0,2023-05-09
32.6102258,-117.0814539,4:07pm,920b1e3a33690131969bf9196751a85e,2023-05-08,4:07pm,600 Naples St,CVL038652,Missing Child ,cvpd,missing child,38652,7012.0,2298.0,16.0,2023-05-08
32.6406451,-117.0059342,1:12pm,99c9982151055c1561356d3d6067803f,2023-05-08,1:12pm,800 Misty Meadow Ct,CVL038591,Battery ,cvpd,battery,38591,7950.0,2368.0,24.0,2023-05-08
32.6406451,-117.0059342,1:34pm,d125ddd83840bfbe2e77c316916efca3,2023-05-08,1:34pm,800 Misty Meadow Ct,CVL038591,Battery ,cvpd,battery,38591,0.0,0.0,1.0,2023-05-08
32.6406451,-117.0059342,1:18pm,4ad676b670da323d09b44a08453f7e2c,2023-05-08,1:18pm,800 Misty Meadow Ct ,CVL038591,Battery ,cvpd,battery,38591,8955.0,2833.0,21.0,2023-05-08
32.6406451,-117.0059342,12:55pm,e7a0bdfa6ed6c0438d3660e367e66829,2023-05-08,12:55pm,800 Misty Meadow Ct sharp,CVL038591,Battery 856 Misty Meadow Ct sharp,cvpd,battery 856 misty meadow ct sharp,38591,8882.0,2816.0,20.0,2023-05-08
32.7179256,-117.1628713,11:38am,1931ad68dbfc1486022d5ad82f4f808c,2023-05-08,11:38am,1200 Third Ave,CVL038571,Indecent Exposure ,cvpd,indecent exposure,38571,6685.0,2481.0,8.0,2023-05-08
32.6378566,-117.092163,11:07am,df9f11a50db93149a2834915b7e48269,2023-05-08,11:07am,300 Broadway,CVL038561,Welfare Check ,cvpd,welfare check,38561,4702.0,1698.0,10.0,2023-05-08
32.63997578,-117.08270734,10:45am,ca17414d326592ab036dbf813ee319a9,2023-05-08,10:45am,400 C St,CVL038548,Wanted Subject ,cvpd,wanted subject,38548,2628.0,979.0,11.0,2023-05-08
32.6406451,-117.0059342,1:43pm,376c6c48ddd3cab188835af06093aa61,2023-05-08,1:43pm,800 Misty Meadow Ct ,CVL038591,Battery ,cvpd,battery,38591,6182.0,1884.0,19.0,2023-05-08
32.6124968,-117.086839,5:42pm,725593ffae31c73467293e10adb1fdea,2023-05-09,5:42pm,1000 Woodlawn Ave,CVL038996,Fight ,cvpd,fight,38996,5535.0,1886.0,13.0,2023-05-10
32.6124968,-117.086839,5:08pm,6ecfbf64c2409fe7f73652164d8fbc0c,2023-05-09,5:08pm,1000 Woodlawn Ave,CVL038996,Fight ,cvpd,fight,38996,5408.0,1854.0,13.0,2023-05-10
32.6399808,-117.0829019,5:07pm,291f262908fd4bf5cb7991c1dc760f29,2023-05-09,5:07pm,315 Fourth Ave,CVL038993,Suspicious person ,cvpd,suspicious person,38993,1537.0,665.0,4.0,2023-05-10
32.630947,-117.089447,4:16pm,1b4c5f6c9dd32e3bc889a54639078f2a,2023-05-09,4:16pm,600 H St,CVL038980,Person Down ,cvpd,person down,38980,5777.0,2026.0,13.0,2023-05-09
32.6403283,-117.0971536,3:36pm,6b0a686c820b2ac50df1beb459005189,2023-05-09,3:36pm,Woodlawn Ave/ E St,CVL038968,Person Down ,cvpd,person down,38968,5118.0,2014.0,12.0,2023-05-09
32.6378566,-117.092163,2:49pm,36a1724c3b1084184b52e8dbc9beab7d,2023-05-09,2:49pm,300 Broadway,CVL038947,Unknown problem ,cvpd,unknown problem,38947,3947.0,1752.0,4.0,2023-05-09
32.625526,-117.0950559,3:03pm,c195101a94029a9161946cadb0e90b1a,2023-05-09,3:03pm,600 Bay Blvd,CVL038957,Fire ,cvpd,fire,38957,,,,
32.6449542,-116.9994455,12:39pm,17a7432a4c31c92d8a2f002695503098,2023-05-09,12:39pm,800 Otay Lakes Rd,CVL038909,Subject causing a disturbance ,cvpd,subject causing a disturbance,38909,8360.0,2687.0,32.0,2023-05-09
32.6065007,-117.0530777,11:17am,8dfb060b189dab94b07be57a158a6b43,2023-05-09,11:17am,1400 Judson Way,CVL038890,Disturbance,cvpd,disturbance,38890,6289.0,2051.0,16.0,2023-05-09
32.6065007,-117.0530777,10:48am,1c9e4c3b85829bbb9aba554417df8709,2023-05-09,10:48am,1400 Hilltop Dr,CVL038882,Fight ,cvpd,fight,38882,8062.0,2542.0,21.0,2023-05-09
32.6244259,-117.0733023,3:03pm,4770a444f16575c64fb798ef0e152e8f,2023-05-09,3:03pm,Third Ave/ I St,CVL038945,Unknown Problem ,cvpd,unknown problem,38945,7638.0,2916.0,22.0,2023-05-09
32.61832511,-116.96934334,4:29pm,352295e8469f5beb9475e8a99b9d0c82,2023-05-10,4:29pm,1710 Millenia Ave,,,cvpd,,,3986.0,1266.0,13.0,2023-05-10
32.6423489,-117.0896964,3:34pm,3105cc1fd0ef5e62f3818fbfb72b1043,2023-05-10,3:34pm,200 Fifth Ave,CVL039327,Indecent Exposure ,cvpd,indecent exposure,39327,1925.0,800.0,6.0,2023-05-10
32.6478721,-116.9288385,5:09pm,2bbd0e00a409f64f241056efd688b335,2023-05-10,5:09pm,Otay Lakes Rd/ SR-125 Toll Road,CVL039347,Traffic Collision ,cvpd,traffic collision,39347,758.0,242.0,12.0,2023-05-11
32.633556,-117.093826,12:56pm,a44199e711acfa9303e1ffd92146fd75,2023-05-10,12:56pm,Oaklawn Ave/ G St,CVL039284,Fight ,cvpd,fight,39284,6630.0,2561.0,8.0,2023-05-10
32.6196767,-117.0850599,6:04pm,54522a6e9f877c64dff1ede7bf3bad9b,2023-05-10,6:04pm,00 N Broadway,CVL039363,Suspicious Circumstances ,cvpd,suspicious circumstances,39363,3633.0,1398.0,16.0,2023-05-11
32.6193295,-117.0484917,6:17pm,d2c862017d5166982c0791c96e744a0a,2023-05-10,6:17pm,1100 Myra Ave,CVL039368,Missing person ,cvpd,missing person,39368,3881.0,1180.0,19.0,2023-05-11
32.6193295,-117.0484917,6:43pm,fa929d16fcac83682bc65f9963be49e6,2023-05-10,6:43pm,1100 Myra Ave,CVL039368,Missing person ,cvpd,missing person,39368,5514.0,1687.0,25.0,2023-05-11
32.6378023,-117.0650324,5:25pm,d6b5340156d1c25abae02b476c504cfc,2023-05-10,5:25pm,00 Blk H St,CVL039353,Traffic hazard ,cvpd,traffic hazard,39353,3941.0,1480.0,24.0,2023-05-11
32.6281812,-116.9492204,2:29pm,7733067fb1e49d100f049dc419c368a2,2023-05-10,2:29pm,1600 Copper Penny Dr,CV2306294,Death ,cvpd,death,06294,3079.0,1122.0,20.0,2023-05-10
32.6242211,-117.0882761,9:14am,8efdf530f0e98c3a4724f4313e051941,2023-05-10,9:14am,600 J Esplanade,CVL039179,Weapon Threat ,cvpd,weapon threat,39179,3126.0,1116.0,16.0,2023-05-10
32.6090894,-117.0718444,12:26pm,dfd3c4a54685f927100d7ba91ca4705a,2023-05-10,12:26pm,400 Oxford St,CVL039259,Suspicious Circumstances,cvpd,suspicious circumstances,39259,7336.0,2569.0,9.0,2023-05-10
32.6549303,-117.0060056,12:07pm,e061db00aeb3f3bf69ca8a4df10459a6,2023-05-10,12:07pm,500 Canyon Dr,CVL039244,Trespassing ,cvpd,trespassing,39244,9993.0,3268.0,36.0,2023-05-10
32.6549303,-117.0060056,11:53am,f9092c3bfdede21e920a28ca63c4c5e1,2023-05-10,11:53am,500 Canyon Dr,CVL039244,Trespassing ,cvpd,trespassing,39244,9534.0,3150.0,19.0,2023-05-10
32.5947433,-117.0645045,10:40am,9aff458c92456f8bb2be318809653dbf,2023-05-10,10:40am,100 Beyer Way,CVL039226,Fire ,cvpd,fire,39226,5970.0,2139.0,8.0,2023-05-10
32.6153461,-116.9724758,9:46am,cd99f471613cdf603e6a4943f64e8539,2023-05-10,9:46am,1800 Talbot Ct,CVL039188,Suspicious person ,cvpd,suspicious person,39188,321.0,91.0,3.0,2023-05-10
32.625202,-117.082649,1:45pm,fdf566f01ee0f84ca2662829dee78a77,2023-05-10,1:45pm,500 J St,CVL039291,Traffic Collision ,cvpd,traffic collision,39291,2772.0,1084.0,15.0,2023-05-10
32.6031175,-117.0788158,9:03am,d9a95c021921ab8702b695bb42475769,2023-05-10,9:03am,600 Palomar St,CVL039164,Security Check ,cvpd,security check,39164,7875.0,2599.0,11.0,2023-05-10
32.6102421,-117.067757,5:45pm,cb64c1741e10b52bdb46ae91d24d3b3e,2023-05-11,5:45pm,Oxford St/ Third Ave,CVL039627,Disturbance ,cvpd,disturbance,39627,5860.0,2163.0,8.0,2023-05-12
32.6376646,-117.0188966,5:19pm,c67c5dc8bd55cd91d161638380890b4c,2023-05-11,5:19pm,800 Amena CT,CVL039665,Assault with a deadly weapon ,cvpd,assault with a deadly weapon,39665,3948.0,1277.0,7.0,2023-05-12
32.64001461,-117.08269469,4:27pm,d37d7a63ffc1bd307e3ddb96e502d1ea,2023-05-11,4:27pm,315 4th Ave,,,cvpd,,,12246.0,4640.0,31.0,2023-05-11
32.6244259,-117.0733023,4:27pm,8a8491535cfe147431fd44efd82292a1,2023-05-11,4:27pm,00 Third Ave,CVL039647,Suspicious person ,cvpd,suspicious person,39647,,,,
32.6239972,-117.0731406,4:16pm,19f6c975d248c37e6aab8ff80142c52d,2023-05-11,4:16pm,800 Third Ave,CVL039635,Fight ,cvpd,fight,39635,4825.0,1870.0,16.0,2023-05-11
32.6090119,-117.08782,4:14pm,7552f14398b10f4b4a6139a133b7dad2,2023-05-11,4:14pm,1100 Industrial Blvd,CVL039642,Shots Heard ,cvpd,shots heard,39642,6118.0,2051.0,15.0,2023-05-11
32.6230512,-116.9987917,3:23pm,170ab874d46cd45634fbf9fcbe5a4c46,2023-05-11,3:23pm,1300 Santa Rita,CVL039599,Traffic collision ,cvpd,traffic collision,39599,8512.0,2739.0,15.0,2023-05-11
32.5838324,-117.0619883,3:30pm,54763dadc0060eab68e59677693f0257,2023-05-11,3:30pm,Beyer Way/ Fourth Ave,CVL039625,Fire ,cvpd,fire,39625,13571.0,4625.0,24.0,2023-05-11
32.6306967,-117.0895486,12:46pm,1a21f6348114d641ab5d3f9813592a8e,2023-05-11,12:46pm,500 Broadway,CVL039566,Domestic Violence ,cvpd,domestic violence,39566,3364.0,1162.0,20.0,2023-05-11
32.592259217165,-117.074584223076,12:33pm,abba63911f4a5870700c09d771635faa,2023-05-11,12:33pm,"Otay Valley River Regional Park Staging Area, 2675 Faivre St",,,cvpd,,,0.0,0.0,1.0,2023-05-11
32.5922536208296,-117.074580280446,12:11pm,616c9965b7bcf3a934ce7aaf77a58da5,2023-05-11,12:11pm,"Otay Valley River Regional Park Staging Area, 2675 Faivre St",,,cvpd,,,62.0,12.0,2.0,2023-05-11
32.641324,-117.0470666,11:17am,8c5a3be05ff139815549d2cfe64494cd,2023-05-11,11:17am,409 SANIBELLE CIR,CVL039533,SUSPICIOUS VEHICLE,cvpd,suspicious vehicle,39533,5874.0,2052.0,12.0,2023-05-11
32.5922611779102,-117.074499298629,10:45am,715c6a76e8e7090b745e0670ac634807,2023-05-11,10:45am,"Otay Valley River Regional Park Staging Area, 2675 Faivre St",,,cvpd,,,153.0,46.0,3.0,2023-05-11
32.5922546102227,-117.07447401403,10:33am,63ad44c59bbfe3c1e7d98c1e29b314ec,2023-05-11,10:33am,"Otay Valley River Regional Park Staging Area, 2675 Faivre St",,,cvpd,,,0.0,0.0,1.0,2023-05-11
32.6273356,-117.0875446,10:00am,b5bf83f78264f1a38512438c1c19d1e4,2023-05-11,10:00am,609 BROADWAY,CVL039513,DISTURBANCE-PERSON,cvpd,disturbance-person,39513,3422.0,1164.0,22.0,2023-05-11
32.6447203,-117.0812257,1:29pm,bc5bf0066ee1bc6141bea92a112a8f86,2023-05-11,1:29pm,200 Third Ave,CVL039570,Check area ,cvpd,check area,39570,1049.0,532.0,8.0,2023-05-11
32.61742479,-117.07166409,5:17pm,f0cfff8dfa17227fc2efa9416adeed4d,2023-05-12,5:17pm,330 Moss St,,,cvpd,,,4779.0,1779.0,6.0,2023-05-13
32.6300783,-117.091222,10:47pm,ae4cb3de701e81d4de4c5e952ec22b43,2023-05-12,10:47pm,646 H St.,CVL40094,Unknown Problem,cvpd,unknown problem,40094,3632.0,1255.0,9.0,2023-05-13
32.6232613,-116.9988292,6:44pm,47ccd16c1e8d4189bf3487dfa333e98a,2023-05-12,6:44pm,1300 E. Palomar St.,CVL40004,Subject with Gun,cvpd,subject with gun,40004,2094.0,600.0,21.0,2023-05-13
